datetime,north_generation,north_demand,south_generation,south_demand,metropolitan_generation,metropolitan_demand,central_generation,central_demand,northeast_generation,northeast_demand,malaysia_IMP,malaysia_EXP,EDL_IMP,EDL_EXP,hongsa_IMP,cambodia_EXP
12/03/2023 10:00,2231.3,1845.4,1230.3,1897.2,3216.1,5850.5,10115.3,8245.1,737.4,2134.9,,28.2,192.9,94.1,1502.6,
12/03/2023 11:00,2275.4,1872.6,1219.7,1932.3,2973,5840.7,10273,8042,767.6,2138.5,,28.2,188.4,76.6,1501,
12/03/2023 12:00,2133.8,1921.9,1201.5,1895,2724.9,5714.2,10318.6,7832.1,764.1,2088.6,,28.3,202.5,83.9,1500.1,
12/03/2023 13:00,2129,1958,1214.5,1939,3157.2,5927.9,10242.8,7853.5,768,2142.6,,28.3,180.8,79.2,1502.9,
12/03/2023 14:00,2593.8,2096.5,1256.6,2008,3180.3,6158.3,10507.4,8244.1,812.6,2278.1,,28.7,143.6,100.6,1504.1,
12/03/2023 15:00,2659.1,2213.8,1252.8,2020.5,3149.7,6278.9,10759.2,8460.5,808,2426.5,,28.7,133.6,113.7,1500.5,
12/03/2023 16:00,2841.2,2280,1317.4,2039.4,3155.2,6325.1,10792.1,8667.1,824.2,2512.4,,29.1,110.6,121.5,1500.2,
12/03/2023 17:00,2770.3,2247.6,1552,2014.2,3108.5,6191.5,10643,8715.2,811.2,2508.7,,29.2,97.5,111.8,1497.3,
12/03/2023 18:00,2725.5,2446.1,1628,2051.1,3239.6,6244.9,10905.6,9086.7,896.4,2757.4,,49.2,84.3,154.8,1501,
12/03/2023 19:00,2972.2,2853.1,1703.2,2447.9,3503,6794.5,12204.4,9958,1121.3,3324.1,,49,69.8,203.1,1501.9,
12/03/2023 20:00,3091.8,2806.3,1470.1,2427.7,3468.7,6997.8,12067.7,9801.2,1393.9,3157.6,,48.9,75,196.8,1503.4,
12/03/2023 21:00,3106.5,2753,1569.2,2401.6,3500.1,7150.5,12059.2,9863.6,1446.1,2951.1,30.1,,93.3,149.6,1499.5,
12/03/2023 22:00,2838.6,2455.6,1379.6,2321.3,3477.2,7010.1,11341.2,9702.1,1601.5,2665.1,29.8,,128.4,118.9,1505.6,
12/03/2023 23:00,2852.5,2167.9,1449.2,2158.9,3403.9,6797.3,10282.4,9444.8,1580.6,2484.7,29.8,,87,151.7,1496.1,
13/03/2023 0:00,2422,1935.5,1337.4,2025.4,3141.9,6327.3,9728.9,8838.2,1438.5,2286.9,29.9,,91.3,127.5,1502.3,
13/03/2023 1:00,1924.3,1733,1294.3,1952.7,3192.8,5798,9949.9,8774.3,1483.5,2119.4,,28.9,110.2,107.8,1504,
13/03/2023 2:00,1932.8,1646.7,1221.7,1838.2,3199.2,5494.5,9403.2,8420.5,1493.3,1984.9,,28.7,126.7,106.5,1503.6,
13/03/2023 3:00,1939.5,1627.9,1193.2,1778.1,3176.9,5277.4,8851.3,8128.3,1447.5,1902.9,,28.7,130.6,87.1,1501.4,
13/03/2023 4:00,1937.7,1575.7,1186.5,1744.5,3023.2,5011.7,8610.1,8042.5,1409.3,1889.4,,28.7,139.8,94.2,1495.7,
13/03/2023 5:00,1915,1614.2,1187,1773.8,3203,4927.6,9004.6,8170.1,1089.2,2004.9,,28.7,131.5,107.1,1506.7,
13/03/2023 6:00,2054.3,1785.5,1250,1897.4,3167.7,5257,9328.7,8474.9,1394.7,2275.4,,28.6,103.1,129,1508,
13/03/2023 7:00,1916.8,1831.6,1253.2,1835.3,3193.8,5591.5,9592,8414.8,1462.6,2249.5,,47.7,104.1,155.4,1503.8,
13/03/2023 8:00,1926,1748.3,1728,1790.4,2620.4,6291.4,10332.4,8941.6,1455.6,2099.6,,97.6,169.4,141.9,1501.6,
13/03/2023 9:00,1980,1841,1715.5,1954.7,2624.9,7280.2,11038.2,9039.1,1582,2105.8,,97.5,132.3,131.1,1505.1,
13/03/2023 10:00,2049.5,1885.6,1618,2027.8,3012.5,7505.9,11497.2,8941.6,1598.7,2066.2,,97.6,190.4,89.5,1505.2,
13/03/2023 11:00,2089.9,1888,1332.5,2073.5,3183.5,7628,11776.5,8804.4,1600.5,2071.5,,97.6,180.8,100.9,1497.4,
13/03/2023 12:00,2099.5,1837.8,1329.8,2001.4,2720,7163.5,10919.9,7960.4,1585.2,1969.3,,97.8,211.1,77,1490.5,
13/03/2023 13:00,2921.9,1971.5,1371.9,1997,2704.8,7350.4,10840.7,8549.8,1516.1,2007.3,,97.8,222,79.1,1512,
13/03/2023 14:00,2889.7,2017.4,1541.9,2134,3172.4,8068.6,11832.3,9275.4,1508.7,2256.3,,98.3,197,96.7,1505.7,
13/03/2023 15:00,2947.2,2003.7,1535.3,2157.6,3170.1,8026.2,12186.2,9704.2,1425.5,2391,,98.3,208.2,93.2,1503.9,
13/03/2023 16:00,2873.9,1996.8,1526,2130.1,3188.2,8013.8,12205.9,9780,1334.2,2459.2,,98.7,202.5,92,1498.8,
13/03/2023 17:00,2788.7,1959.9,1312,2004.7,3075.9,7425.1,11501.1,9320.4,1320.4,2446.4,,98.9,197.2,92.8,1502.1,
13/03/2023 18:00,2651.1,2069.3,1455.6,1999.6,3440.2,7164.6,11353.4,9586.5,1399,2600.2,,98.9,166.2,84.1,1504.5,
13/03/2023 19:00,2989.7,2440.8,1584.3,2356.2,3459.3,7395.3,12133.1,10263.6,1331.6,3172,,98.8,133.9,110.9,1500,
13/03/2023 20:00,3019,2401.1,1528.8,2275.5,3313.7,7308.6,11910.5,9999.7,1289.9,3027.8,,98.6,194.9,94.8,1509.9,
13/03/2023 21:00,2906,2200.1,1526.6,2202.7,3304,7201,11722.3,9996.2,1495,2727.8,,48.9,216.1,101.9,1505.4,
13/03/2023 22:00,2910.3,1972.8,1491.5,2109.3,2774.3,6875.6,11211.9,9765.7,1491.8,2404.2,,48.8,185.4,83,1500,
13/03/2023 23:00,3127.6,1870.9,1470.6,2077.7,3324,6680.5,10664.3,10115.5,1363,2366.7,,28.9,144,76.7,1502.1,
14/03/2023 0:00,2297.3,1672.4,1368.2,1976.9,3156,6112,10566.3,9735.6,1327.5,2172.7,,28.9,167.2,74.7,1497.7,
14/03/2023 1:00,1989,1590.2,1315,1899.7,3158.8,5812.5,10185.1,9557.2,1167.6,2165.7,,28.8,177.9,68.6,1498.6,
14/03/2023 2:00,1985.4,1544.3,1266.1,1814.9,3152.4,5541.7,9644.2,9469.2,1198.3,2043.3,,28.8,198.6,65.5,1505.4,
14/03/2023 3:00,1992.1,1524.5,1188.6,1772.4,3154.8,5290.3,9211.9,9215.1,1421.4,1962.8,,28.8,218.1,67.1,1504.2,
14/03/2023 4:00,1992.7,1530,1201.3,1750.7,3214.8,5182.7,9443.6,9235.6,954,1939,,28.8,210.3,68.2,1505.1,
14/03/2023 5:00,1998.6,1644.8,1303,1776.7,2657.9,5039.4,9782.4,9221.3,1176.7,2049.2,,28.7,198.7,73.3,1501,
14/03/2023 6:00,1984.2,1894.7,1642.8,1896,3045.2,5347.1,10076.3,9545.9,1142.2,2411.3,,28.7,149,112.2,1504.8,
14/03/2023 7:00,1991.5,1877.9,1385.5,1832.1,2879.9,5578.4,10059.1,9376.9,1457.8,2331.3,,97.9,182.2,103.2,1501.5,
14/03/2023 8:00,1999,1701.6,1375.2,1809.9,2917.5,6203.7,10154.8,9250.5,1365.1,2149.3,,97.6,198.7,91.6,1511.8,
14/03/2023 9:00,2143.5,1649.8,1432.8,1969.6,3036.1,6949,10877.6,9378,1445.8,2131.1,,97.6,196.6,98.6,1500.7,
14/03/2023 10:00,2192.1,1633.7,1562.7,2039.6,2768.6,7118.3,11666.8,9153.5,1337.9,2161.1,,97.6,213.5,96.7,1500.7,
14/03/2023 11:00,2162.3,1692.9,1601.5,2078.5,3058.5,7267,12150.2,9112.4,1170.2,2182.8,,97.7,211.1,87.7,1498.7,
14/03/2023 12:00,2112.5,1642.4,1496.1,1993,2602.7,6808.2,11461.1,8414.6,1067.7,2124.6,,97.8,236.9,56.5,1498.5,
14/03/2023 13:00,2182.6,1649.7,1483.5,2028.9,2944.6,6947.5,12019.9,8883.1,764.5,2183.7,,97.9,218.3,66.5,1500.5,
14/03/2023 14:00,2918.1,1917.2,1639.7,2164.4,3106.2,7644.2,12351.1,9859.2,1016.9,2445.1,,97.9,169.3,87.3,1501.9,
14/03/2023 15:00,2902.9,2051.5,1647.2,2179.3,3184.4,7807.4,12454.1,9925.5,983.7,2586.2,,98.2,182.6,117.2,1504.9,
14/03/2023 16:00,2848.4,2061.4,1813.5,2181,2974.5,7807.7,12639.3,10314.2,962.7,2697.6,,98.2,178.1,104.5,1503.6,
14/03/2023 17:00,2827.1,2109,1700.1,2049.8,2535.3,7270.7,12489.7,9919.4,957.2,2675.3,,98.8,176.6,114.4,1503.7,
14/03/2023 18:00,3019.5,2280.6,1426.8,2036.1,2856.3,7088.8,12652.7,10209.2,956.7,2787.9,,98.8,161.4,120.1,1498,
14/03/2023 19:00,3090.8,2735.6,1742.4,2378.5,2853.9,7454,12664.4,10828.2,1587.1,3477.5,,98.8,106.4,161.2,1501.1,
14/03/2023 20:00,3072.4,2687,1680.5,2331.2,2846.2,7302.3,12470.3,10375.3,1170.1,3311.2,,98.6,142.6,142.6,1505.1,
14/03/2023 21:00,2921.2,2473.2,1756.5,2264.5,2842.9,7211.4,12140.4,10436,992.3,3042.7,,48.8,193.8,138.4,1499.5,
14/03/2023 22:00,2721.9,2231.9,1421.6,2203.7,2873.1,6992.2,11803.1,10140,977.9,2718.1,,48.8,236.7,114.2,1498.3,
14/03/2023 23:00,2905.1,2124.7,1370.9,2174.5,3037.5,6762.6,11586.5,10672.2,962.9,2616.3,,28.6,121.7,109.4,1501.7,
15/03/2023 0:00,2099.9,1939.4,1498.3,2045.1,2874.9,6274.5,10770.2,10161.3,1118,2449.9,,28.6,152.7,95,1498.2,
15/03/2023 1:00,2163.2,1853.4,1654.3,1959.6,3240.8,5903.4,10284.6,9990.2,852.6,2285.5,,28.8,181.1,73.2,1504.9,
15/03/2023 2:00,2121.4,1768.7,1488.8,1883.4,3192.9,5646.6,10215.7,9843.5,857.3,2205.1,,28.8,205.8,71.2,1503.8,
15/03/2023 3:00,1857.5,1664.6,1276.6,1811.6,3192,5401.3,10141.4,9582.6,859.5,2155.1,,28.8,215.3,66.5,1494.7,
15/03/2023 4:00,1847.9,1631.4,1228.2,1782.4,3213.8,5284.6,9726.3,9390.9,845.6,2119.1,,28.8,221.6,67.6,1502.6,
15/03/2023 5:00,1850.6,1720.5,1257.1,1819.4,3206.4,5268.3,10040,9436.4,850.1,2261.4,,28.7,210.5,70.9,1500.6,
15/03/2023 6:00,2221.3,2023,1666,1912.8,3193,5490.6,10371.1,9878.3,843.6,2575.5,,28.7,192,93.4,1507.6,
15/03/2023 7:00,2335.9,1948.9,1346.2,1873.3,3191.7,5731.4,10349,9571.5,865,2474.1,,97.8,159.4,107.7,1506,
15/03/2023 8:00,2496.1,1904.5,1640.8,1884.6,3246.9,6487.8,10316.5,9665.9,872.7,2273.7,,97.6,210.1,89.1,1507.5,
15/03/2023 9:00,2664.6,1954,1398.4,2004.3,3354.2,7348.5,11093.3,9825.7,906.3,2321.6,,97.5,208.9,93.9,1499.9,
15/03/2023 10:00,2403.2,1917.3,1403,2073.4,3457.3,7692.1,11403.9,9530.9,919.8,2372,,97.5,195.4,102.7,1498.7,
15/03/2023 11:00,2480.1,2018.3,1395.8,2129.9,3481,7784.4,12109.5,9468.6,933.5,2433.4,,97.5,205.3,96.6,1502,
15/03/2023 12:00,2060.2,1887.3,1371.1,2057.6,3481.2,7426.8,11677.2,8577.9,930.6,2372.3,,97.7,211.3,94.6,1500.1,
15/03/2023 13:00,2278.1,2033.4,1405.8,2090.7,3521.2,7664.6,12076.1,9031.7,906.3,2431.5,,98,201.3,100.2,1512.4,
15/03/2023 14:00,2641,2404.8,1525.2,2223.1,3495.8,8187.4,12655.3,9939.1,923.4,2764.6,,98,163.8,115,1498.8,
15/03/2023 15:00,2523.8,2428.8,1689.4,2248.9,3507.2,8215.3,12887.6,10273.3,1133.3,2863.3,,98.4,157.8,116.5,1504,
15/03/2023 16:00,2490.9,2434.2,1791.3,2216.4,3509,8157.2,12772.3,10506.5,1341.5,2910.7,,98.4,166.1,110.7,1502.3,
15/03/2023 17:00,2144.1,2348.1,1689.6,2083,3420.7,7523.6,12386.6,9983.7,937.5,2852.2,,98.8,173.2,101.1,1503,
15/03/2023 18:00,2190.4,2444.7,1662.2,2064.6,3515.4,7326.4,12650.2,10178.7,934,2945.4,,98.8,187.2,104.1,1503.7,
15/03/2023 19:00,2915.8,2864.5,1955.1,2393.1,3497.6,7544.1,13545.7,10808.8,1148.6,3537.5,,98.7,160.1,134,1502.4,
15/03/2023 20:00,2524.4,2828.1,1918.1,2381.2,3499.4,7482.3,13568.5,10528.1,967.5,3398.3,,98.7,201.3,120.8,1505.7,
15/03/2023 21:00,2531.9,2698.8,1934.4,2309.6,3509.6,7490.5,13307.5,10636.5,973.5,3184.2,,98.3,235.9,118.7,1502.5,
15/03/2023 22:00,2532.2,2468.9,1804.8,2206.6,3479.5,7319.4,12734.7,10367.8,964,2828.7,,28.8,199.2,121.5,1503.3,
15/03/2023 23:00,2675,2260.3,1827.7,2143,3467,7092.5,12543.5,10962.7,928.3,2768.1,1.3,,124.6,109.6,1498.9,
16/03/2023 0:00,2382,2078.8,1907.9,2007.2,3182.2,6598.7,11202.4,10427.6,953.9,2539.3,1.3,,139.4,101,1499.6,
16/03/2023 1:00,2006.6,1909.7,1625,1934.9,3181.3,6255.4,11062,10117.7,952,2418.3,1.3,,178,77.6,1503,
16/03/2023 2:00,2062.1,1770.7,1620.4,1843.2,2895.3,6040.6,10855.9,10180.7,966.6,2294.2,1.3,,203.9,73.9,1501.6,
16/03/2023 3:00,2184.2,1760.5,1618.9,1788.1,2896.2,5794,10641.4,9783,656.3,2240.4,1.3,,196.6,75.1,1501.4,
16/03/2023 4:00,2262.3,1696.1,1608.5,1764,2884.6,5609.9,10612.6,9825.6,396.4,2174.8,1.3,,206.3,70.2,1504.1,
16/03/2023 5:00,2206.2,1780.3,1636.1,1788.5,2938.2,5588.8,10743.8,9767.6,362.5,2293.9,1.3,,196.2,73.4,1499.9,
16/03/2023 6:00,2287.2,1995.2,1706.8,1903.3,2992.6,5867.8,11146.6,10044.3,865.7,2562.6,1.3,,151.7,107,1502.7,
16/03/2023 7:00,2281.6,1893.3,1501,1801.4,2868.1,6120.7,10962.3,9728.6,881.6,2439.7,1.6,,167.4,103.5,1498.4,
16/03/2023 8:00,2246.9,1796.2,1258.8,1803.9,2950.5,6823.4,11247.4,9552.9,956.9,2277.8,1.6,,196.2,109.6,1505.4,
16/03/2023 9:00,2332.1,1853.4,1579.8,1956.2,3369,7660.4,11813.6,9632.3,968.1,2342.1,1.8,,136.7,114.4,1504,
16/03/2023 10:00,2392.4,1827.9,1596.3,2037.6,3471.4,7911.8,12077.6,9336.7,948.5,2423,1.8,,123.5,110.3,1503.2,
16/03/2023 11:00,2425.8,1873.6,1541.8,2076.9,3401.2,7989.7,12585.4,9290.1,931.9,2478.8,1.8,,133.7,122.2,1502.4,
16/03/2023 12:00,2453.3,1847.9,1716.1,2005.9,3361.8,7635.4,11401.3,8371.5,907.6,2434.8,1.8,,142.9,98.8,1495.5,
16/03/2023 13:00,2685.8,1977.3,1770.3,2040.5,3520.6,7864.7,11741.8,8744.5,909,2540.2,1.5,,122.6,106,1504.5,
16/03/2023 14:00,2797.6,2218.9,1795.2,2194.9,3511.8,8358.5,12806.8,9782.7,931.9,2824.3,1.5,,79.3,130.6,1500.8,
16/03/2023 15:00,2987.8,2332.8,1832.8,2221.7,3494.4,8414.2,13011.6,9925.2,925,2987.3,1.1,,75.5,156.2,1506.1,
16/03/2023 16:00,2940.4,2297.1,1713.8,2179,3489.8,8368.2,12992.4,10055.1,927.4,2984.7,1.1,,81.7,164.8,1501,
16/03/2023 17:00,2671.2,2255,1631.3,2051.7,3373.6,7741.1,12403.7,9560.1,900.7,2874.4,0.8,,90.9,161.1,1500.2,
16/03/2023 18:00,2681,2250.5,1673.9,2031,3437.7,7416.7,12172.9,9782.9,925.1,2972.8,0.8,,82.2,158.1,1505.7,
16/03/2023 19:00,3083,2689.5,2024,2353.8,3473.6,7729.5,13304.7,10426.8,998.6,3587.7,0.8,,58.1,186.1,1504.5,
16/03/2023 20:00,3035,2696.4,1970,2338.3,3515,7670.8,12894.2,10175.4,980.8,3506.5,0.9,,59.4,167.8,1501.7,
16/03/2023 21:00,2993.6,2568.8,1899.7,2273.5,3487.7,7622.8,12821.2,10295.4,988.3,3310.7,0.9,,68.1,166.2,1504.3,
16/03/2023 22:00,2648.4,2319.5,1736.1,2206.5,3485.8,7490.7,12624.4,9943.7,947.8,2965.4,1.2,,94.3,152.3,1498.1,
16/03/2023 23:00,2870,2159.1,1780.2,2158.5,3500.4,7235.4,12382.3,10703.9,917,2887.6,1.2,,62.3,148.4,1504.3,
17/03/2023 0:00,2673.7,1952.8,1798.8,2055.2,3168.2,6770.5,11226.8,9978.2,873.3,2661.9,,28.1,93,130.3,1502.4,
17/03/2023 1:00,2174.5,1799.3,1653.9,1947.4,3186.7,6392.9,10964.6,10107.8,910.1,2551.4,,28.1,121.8,96.7,1503.9,
17/03/2023 2:00,2175.5,1737.3,1613.5,1880.1,3026.5,6107.2,10613.4,9876.5,868,2459,,28.7,137.1,91,1502.3,
17/03/2023 3:00,2132.4,1668.3,1502.7,1803.7,2858.7,5831.1,10875,10025.2,866.7,2346.9,,28.7,154.4,85.1,1502.4,
17/03/2023 4:00,2142.5,1706.5,1478.8,1769.8,2853.3,5622.1,10905.1,10026.1,913.6,2341.4,,28.7,172.7,73.1,1499.9,
17/03/2023 5:00,2068.7,1742.3,1543.6,1794.4,2880.5,5592.9,10910.8,10032.2,909.3,2417,,28.7,176.1,54.6,1502.4,
17/03/2023 6:00,2242.9,2066.5,1589.7,1871,2938.6,5873.9,11185.4,10010.1,909.2,2695.1,,28.9,127.9,92.3,1502,
17/03/2023 7:00,2081,1926.6,1627.2,1813.1,2904.7,6089.5,11113.8,9819.1,910.5,2531.7,,28.9,85.7,94.1,1502.4,
17/03/2023 8:00,2152.1,1825.4,1607.1,1847.6,2923.6,6822,11386.1,9807.5,904.5,2371.3,,28.4,127.3,84.7,1507.9,
17/03/2023 9:00,2519.1,1886.8,1655.9,1985.4,3186,7679.3,12073.2,9930.6,955.3,2409.8,,28.4,86.7,87.4,1501,
17/03/2023 10:00,2528.9,1941.7,1636.6,2086.2,3278.3,6815.2,12658.4,10821.8,959.8,2476.4,,28.2,84.1,94.4,1501.9,
17/03/2023 11:00,2470.3,2000.6,1628.5,2135.7,3396.8,6919.1,13089.5,10817.3,946.6,2569.7,,28,85.8,61.9,1496.6,
17/03/2023 12:00,2278.9,1920,1548.9,2061.9,3143.4,6525.7,12719.3,9936,966.2,2533,,28.4,90.6,80.9,1500.5,
17/03/2023 13:00,2230.5,2034.1,1624.7,2076.7,3225.7,6703.4,12876,10176.6,970.1,2674.8,,28.9,103.2,102,1482.9,
17/03/2023 14:00,2364.2,2221.4,1780.7,2244.2,3489.5,7216.8,13170.7,11062.1,983.2,2950.1,,48.9,109.9,115.8,1500.3,
17/03/2023 15:00,2431.8,2351.6,1831,2252.4,3490.7,7281.7,13547.9,11222.4,962.1,3051.4,,48.9,160.5,125.2,1498,
17/03/2023 16:00,2671.5,2401.8,1826.2,2239,3477.3,7285.6,13743.6,11490.6,932.6,3054.2,,49.2,180.9,130.7,1500.2,
17/03/2023 17:00,2572.2,2316.3,1627.6,2110,3384.2,6616.1,12919,11048.5,937.8,2976.4,,49.2,185,124.3,1501.4,
17/03/2023 18:00,2788.3,2384.2,1598.9,2088.4,3149.7,6217,12938.2,11050.7,968.8,3071.1,,49.4,158.5,137.2,1501.3,
17/03/2023 19:00,3004.4,2816.1,1967,2449.8,3495.1,6564.3,13633.8,11848.5,979.8,3746.6,,29.9,75.3,197.4,1497.9,
17/03/2023 20:00,3001,2872.4,1880.2,2392.4,3357,6493.7,13384.9,11561.1,1066.3,3654.8,,29.1,95.1,178.8,1501.7,
17/03/2023 21:00,2916.7,2769,1850.4,2354.2,3447.6,7587.9,13240.4,10573.9,1064.4,3501,,29,107.3,186.6,1502.5,
17/03/2023 22:00,2794.9,2556,1764.2,2289.5,3411,7391.9,12863.5,10371.6,1061,3178.5,,28.9,117,143.9,1501.4,
17/03/2023 23:00,2999.3,2404.9,1675.1,2284.7,3175.7,7204.4,12803.5,11044.5,1070.3,3102.8,,28.9,91,132.8,1499.6,
18/03/2023 0:00,2714.4,2189.4,1568.2,2148.2,3010.5,6774.7,11248.9,10440,1431,2811.7,,28.8,111.4,110.7,1504.5,
18/03/2023 1:00,2273.5,1977.5,1651.5,2033.8,3176.5,6413.6,11332.7,10306.4,1054.6,2670.1,,28.8,112.7,121.9,1502.4,
18/03/2023 2:00,2068.3,1839.4,1589.6,1945,3196.8,6172.2,11028.4,10246.5,1065,2542.7,,28.8,138.4,105.2,1502.5,
18/03/2023 3:00,2094.5,1745.7,1462.6,1857.8,3217.5,5866.7,11091,10039,1043.5,2460.3,,28.8,145.6,95.6,1503,
18/03/2023 4:00,2114.4,1704.6,1203.6,1832.9,3172.8,5725.4,11063.5,9795.2,1093.8,2365.7,,28.8,163,88.4,1493.9,
18/03/2023 5:00,2108.2,1788.2,1263.7,1854.5,2724.6,5498.9,11388,9821.2,1089.9,2437,,28.8,151.1,89.8,1496.8,
18/03/2023 6:00,2440.3,1908.7,1273.4,1970.6,2633.7,5554.4,11923.1,10145.7,1056.7,2693.1,,28.8,131.9,131.1,1492.3,
18/03/2023 7:00,2049,1808.9,1631.3,1879.5,2294.3,5547.2,11819.6,9874.9,1075.2,2471.7,,47.8,93.3,148.9,1498.1,
18/03/2023 8:00,2122.8,1704.8,1456.2,1900.5,2364.5,6011.2,11794.8,9826.8,1036.3,2402.2,,47.8,153.6,133.6,1496.2,
18/03/2023 9:00,2381.6,1803.8,1356.5,2043.8,2780.5,6722.5,12478.5,10358.5,1032.9,2494.1,,48.2,138.5,147,1498.9,
18/03/2023 10:00,2286.1,1846.9,1217.8,2136.2,2910.1,7187.2,12763.7,10083.2,1029.5,2521.1,,48.2,147.6,141,1494.2,
18/03/2023 11:00,2312.5,1887,1321.2,2178.8,2930.6,7249.1,13327.5,10223.1,985.5,2570.1,,48.2,141,140.8,1326,
18/03/2023 12:00,2292.4,1922.4,1240.3,2112.4,2840.4,6878.4,12761.8,9218.3,977.3,2561.5,,48.2,218.6,125.5,1505.5,
18/03/2023 13:00,2382.4,2021.9,1285.6,2145.5,2925.2,7007.5,12999.3,9723.6,979.5,2652.4,,48.5,167.9,136.5,1493.8,
18/03/2023 14:00,2866.3,2247.5,1362.2,2264,2925.3,7547.2,13394.6,10500.1,995.2,2921.1,,49,155.8,150.2,1494.5,
18/03/2023 15:00,2814.4,2301.7,1578.6,2293.1,2933.3,7603.3,13842,10896.5,983.8,2996.2,,49,156.8,135.4,1492.9,
18/03/2023 16:00,2905.1,2274.4,1637.2,2266,2930.3,7558.6,13871.2,11079.1,968.2,3087.1,,49,192.4,138.5,1490.7,
18/03/2023 17:00,2770.9,2224,1516.7,2171.4,2888.6,7001.1,13224.6,10744.9,928.3,2998.7,,49.4,198.1,143,1495.1,
18/03/2023 18:00,2725.2,2228.5,1686.7,2155.2,2923.5,6780.4,13335.6,10812.2,940.5,3097.4,,49.4,212.9,131.5,1491.5,
18/03/2023 19:00,3119.2,2756.9,2013.9,2489.1,2893.5,7230.2,14025.9,11553.1,1388.6,3804.4,,49.5,162,154.1,1492,
18/03/2023 20:00,3118.1,2790.4,1999.3,2452.2,2891.7,7294.4,14171.5,11448.3,1284.5,3724.9,,49.5,169.5,143.6,1493.3,
18/03/2023 21:00,3079,2746.1,2028.1,2428.7,2935.3,7312.6,14302.5,11681.6,1256.3,3666,,49.2,152.4,153.6,1490.5,
18/03/2023 22:00,2950.2,2525.7,1931.8,2379.9,2929.2,7159.3,13960.4,11454.7,1121.4,3427.2,,29,68.4,172.3,1489.7,
18/03/2023 23:00,2936.6,2320.7,1800.1,2288,2891.3,6897.1,12977.1,11051,1161.3,3180.1,,28.9,26.3,175.4,1488.3,
19/03/2023 0:00,2988,2118.7,1757.4,2149.7,2565.6,6513.4,11896.3,10527.9,1098.8,2925,,28.9,48.8,152.9,1296.9,
19/03/2023 1:00,2349.2,1995.9,1778.9,2047,2590.7,6202.3,12213.6,10278.1,1097.2,2746,,28.9,92.5,122,1282.5,
19/03/2023 2:00,1853.3,1884.6,1740,1956.8,2601.8,5980.5,12090.5,10131,1312.6,2605.8,,28.8,88.8,102.9,1284.5,
19/03/2023 3:00,1826.7,1787.4,1589.7,1877.7,3044.8,5772.6,11552.3,9657.1,1331.5,2517.2,,28.9,91.2,98.2,1276.5,
19/03/2023 4:00,1728.1,1763.1,1491.7,1839.1,3120.3,5568.6,11438.6,9451.7,1088.3,2428.9,,28.9,110.2,96.8,1446.8,
19/03/2023 5:00,1865.9,1816.3,1452.4,1852,3140.5,5421.7,11191.4,9388.2,1046,2472.8,,28.6,118,93.3,1497.6,
19/03/2023 6:00,1988.1,1982,1551.5,1935.6,3138.1,5421.9,11365.9,9295.6,1052.7,2701.1,,28.6,114.6,94.8,1494.5,
19/03/2023 7:00,1601.8,1830.8,1256.6,1819.9,3106.4,5169,10672.4,8536.1,1039.4,2423.4,,28.6,107.9,109.9,1500.6,
19/03/2023 8:00,1672.9,1736.3,1196.8,1821.5,3152.4,5244.7,10150.7,8100.2,995.2,2315.1,,28.6,156.5,116.7,1497.4,
19/03/2023 9:00,1772.6,1824.9,1283,1918.9,3151.1,5603.3,10616.1,8076.9,831.8,2323,,28.3,115.4,138.5,1497.5,
19/03/2023 10:00,1829.1,1897.5,1234.9,1992.7,3125.6,5829,11075.9,7997.2,793.4,2376.6,,28.3,104.8,142.8,1495.1,
19/03/2023 11:00,1864.4,1886.2,1256.6,2010.5,3169.4,5918.9,11084.7,8012,757.1,2353.3,,28.3,96.8,141.2,1502.2,
19/03/2023 12:00,1893.4,1921.7,1214.2,1982.9,3127,5913.6,10975.2,7802.4,752.5,2418.9,,28.3,139.7,137.4,1498.5,
19/03/2023 13:00,2077.4,2016.5,1518.2,2029.8,2847.6,5975.5,11157.5,7923,747.1,2507,,28.7,165.6,142.8,1503,
19/03/2023 14:00,2606.7,2219.4,1621.3,2083.5,2848.9,6250.4,11434.9,8425.8,773.5,2671.5,,49,171.9,141.1,1504.8,
19/03/2023 15:00,2545.5,2349.7,1644.2,2120.6,3119.5,6332.5,11570.8,8529.6,763.2,2815.3,,49.2,173.2,128.6,1499.4,
19/03/2023 16:00,2560.9,2422.2,1711.3,2114,3112.6,6402.9,11833.1,8786.6,771.8,2891.6,,49.8,156.7,133.9,1496.2,
19/03/2023 17:00,2507.4,2374.1,1675.7,2094.3,3106.7,6257.3,11590.4,8858.4,882.3,2873.6,,49.5,161.6,137.9,1497.7,
19/03/2023 18:00,2700.4,2496.3,1649.2,2109.4,2883.8,6238.3,11537.6,9196.5,951.9,3007.2,,49.5,155.8,152.4,1497.3,
19/03/2023 19:00,2928.1,2856.2,1885.4,2524,3278.5,6788.2,13266.3,9996.7,1116.8,3690.9,,49.6,130.7,178.1,1493.4,
19/03/2023 20:00,2939.9,2899.4,1910.8,2528.7,3507.1,7016.8,13213.9,9960.6,1124.8,3732.6,,49.6,161.9,155.5,1495.5,
19/03/2023 21:00,2933.9,2789.5,1959.3,2488.9,3484,7131.4,13255.9,10111.7,1186.9,3639.5,,49.2,199.3,161,1495.7,
