Year,Month,Tariff,Quantity,UNIT
2018,August,Government & Nonprofit,17.171507,GWh
2018,August,Agriculture Pumping,23.99446,GWh
2018,August,Temporary,116.03979,GWh
2018,August,Stand By Rate,15.582309,GWh
2018,August,Interruptible Rate,167.488345,GWh
2018,August,Free of Charge,277.773551,GWh
2018,August,Direct Customer,109.041611,GWh
2018,September,Residential (< 150),662.512351,GWh
2018,September,Residential (> 150),3067.72711,GWh
2018,September,Small  General,1797.468535,GWh
2018,September,Medium  General,2600.950635,GWh
2018,September,Large General,6428.086272,GWh
2018,September,Specific  Business,515.37201,GWh
2018,September,Government & Nonprofit,16.845627,GWh
2018,September,Agriculture Pumping,20.830135,GWh
2018,September,Temporary,115.720756,GWh
2018,September,Stand By Rate,5.02318,GWh
2018,September,Interruptible Rate,161.773255,GWh
2018,September,Free of Charge,259.562045,GWh
2018,September,Direct Customer,137.205764,GWh
2018,October,Residential (< 150),704.859945,GWh
2018,October,Residential (> 150),3276.362908,GWh
2018,October,Small  General,1840.367649,GWh
2018,October,Medium  General,2606.572798,GWh
2018,October,Large General,6509.804176,GWh
2018,October,Specific  Business,535.156817,GWh
2018,October,Government & Nonprofit,17.311214,GWh
2018,October,Agriculture Pumping,31.328158,GWh
2018,October,Temporary,117.912248,GWh
2018,October,Stand By Rate,19.725935,GWh
2018,October,Interruptible Rate,185.891291,GWh
2018,October,Free of Charge,277.393768,GWh
2018,October,Direct Customer,137.715375,GWh
2018,November,Residential (< 150),650.959494,GWh
2018,November,Residential (> 150),3079.52499,GWh
2018,November,Small  General,1773.850675,GWh
2018,November,Medium  General,2591.776557,GWh
2018,November,Large General,6329.720593,GWh
2018,November,Specific  Business,527.442338,GWh
2018,November,Government & Nonprofit,16.782455,GWh
2018,November,Agriculture Pumping,17.549583,GWh
2018,November,Temporary,112.259947,GWh
2018,November,Stand By Rate,7.44154,GWh
2018,November,Interruptible Rate,153.586109,GWh
2018,November,Free of Charge,279.309922,GWh
2018,November,Direct Customer,132.241597,GWh
2018,December,Residential (< 150),654.679192,GWh
2018,December,Residential (> 150),2989.798136,GWh
2018,December,Small  General,1760.17305,GWh
2018,December,Medium  General,2472.912483,GWh
2018,December,Large General,5964.989387,GWh
2018,December,Specific  Business,542.949156,GWh
2018,December,Government & Nonprofit,16.386507,GWh
2018,December,Agriculture Pumping,31.832614,GWh
2018,December,Temporary,113.570755,GWh
2018,December,Stand By Rate,11.185764,GWh
2018,December,Interruptible Rate,140.817835,GWh
2018,December,Free of Charge,288.465452,GWh
2018,December,Direct Customer,135.468928,GWh
2019,January,Residential (< 150),646.126577,GWh
2019,January,Residential (> 150),2909.781936,GWh
2019,January,Small  General,1711.706002,GWh
2019,January,Medium  General,2423.343087,GWh
2019,January,Large General,6070.333776,GWh
2019,January,Specific  Business,528.646282,GWh
2019,January,Government & Nonprofit,15.745195,GWh
2019,January,Agriculture Pumping,46.839719,GWh
2019,January,Temporary,109.807946,GWh
2019,January,Stand By Rate,2.77798,GWh
2019,January,Interruptible Rate,121.007745,GWh
2019,January,Free of Charge,291.204898,GWh
2019,January,Direct Customer,127.346635,GWh
2019,February,Residential (< 150),622.999791,GWh
2019,February,Residential (> 150),2910.687831,GWh
2019,February,Small  General,1698.776523,GWh
2019,February,Medium  General,2415.941433,GWh
2019,February,Large General,5817.094091,GWh
2019,February,Specific  Business,542.251586,GWh
2019,February,Government & Nonprofit,15.935751,GWh
2019,February,Agriculture Pumping,49.254167,GWh
2019,February,Temporary,107.880792,GWh
2019,February,Stand By Rate,9.751101,GWh
2019,February,Interruptible Rate,141.288364,GWh
2019,February,Free of Charge,263.383072,GWh
2019,February,Direct Customer,112.344304,GWh
2019,March,Residential (< 150),782.866768,GWh
2019,March,Residential (> 150),3472.838649,GWh
2019,March,Small  General,1950.275479,GWh
2019,March,Medium  General,2804.752348,GWh
2019,March,Large General,6679.442905,GWh
2019,March,Specific  Business,616.619444,GWh
2019,March,Government & Nonprofit,18.522779,GWh
2019,March,Agriculture Pumping,57.387259,GWh
2019,March,Temporary,121.663314,GWh
2019,March,Stand By Rate,10.8452,GWh
2019,March,Interruptible Rate,132.660109,GWh
2019,March,Free of Charge,288.083272,GWh
2019,March,Direct Customer,123.794019,GWh
2019,April,Residential (< 150),848.987071,GWh
2019,April,Residential (> 150),3848.325119,GWh
2019,April,Small  General,1989.657576,GWh
2019,April,Medium  General,2614.552961,GWh
2019,April,Large General,6043.158971,GWh
2019,April,Specific  Business,639.969733,GWh
2019,April,Government & Nonprofit,18.721628,GWh
2019,April,Agriculture Pumping,42.343237,GWh
2019,April,Temporary,115.983437,GWh
2019,April,Stand By Rate,15.041035,GWh
2019,April,Interruptible Rate,116.699709,GWh
2019,April,Free of Charge,275.107881,GWh
2019,April,Direct Customer,118.393566,GWh
2019,May,Residential (< 150),897.483505,GWh
2019,May,Residential (> 150),4098.949714,GWh
2019,May,Small  General,2098.495455,GWh
2019,May,Medium  General,2845.67069,GWh
2019,May,Large General,6598.946505,GWh
2019,May,Specific  Business,613.740294,GWh
2019,May,Government & Nonprofit,19.314091,GWh
2019,May,Agriculture Pumping,30.207081,GWh
2019,May,Temporary,126.85713,GWh
2019,May,Stand By Rate,4.5465,GWh
2019,May,Interruptible Rate,112.689982,GWh
2019,May,Free of Charge,285.378086,GWh
2019,May,Direct Customer,121.40993,GWh
2019,June,Residential (< 150),730.585154,GWh
2019,June,Residential (> 150),3626.678594,GWh
2019,June,Small  General,1939.750949,GWh
2019,June,Medium  General,2732.019741,GWh
2019,June,Large General,6350.243929,GWh
2019,June,Specific  Business,564.393667,GWh
2019,June,Government & Nonprofit,18.095422,GWh
2019,June,Agriculture Pumping,30.370843,GWh
2019,June,Temporary,121.373136,GWh
2019,June,Stand By Rate,12.2821,GWh
2019,June,Interruptible Rate,158.297927,GWh
2019,June,Free of Charge,273.386814,GWh
2019,June,Direct Customer,118.351846,GWh
2019,July,Residential (< 150),716.479296,GWh
2019,July,Residential (> 150),3641.538559,GWh
2019,July,Small  General,1934.591164,GWh
2019,July,Medium  General,2707.500907,GWh
2019,July,Large General,6343.257442,GWh
2019,July,Specific  Business,582.513102,GWh
2019,July,Government & Nonprofit,17.966898,GWh
2019,July,Agriculture Pumping,52.868623,GWh
2019,July,Temporary,122.490719,GWh
2019,July,Stand By Rate,6.80462,GWh
2019,July,Interruptible Rate,115.859891,GWh
2019,July,Free of Charge,278.76293,GWh
2019,July,Direct Customer,122.565229,GWh
2019,August,Residential (< 150),663.347792,GWh
2019,August,Residential (> 150),3517.646529,GWh
2019,August,Small  General,1897.495287,GWh
2019,August,Medium  General,2708.925431,GWh
2019,August,Large General,6393.556183,GWh
2019,August,Specific  Business,575.5238,GWh
2019,August,Government & Nonprofit,18.364295,GWh
2019,August,Agriculture Pumping,33.363285,GWh
2019,August,Temporary,121.533143,GWh
2019,August,Stand By Rate,33.82854,GWh
2019,August,Interruptible Rate,132.842455,GWh
2019,August,Free of Charge,289.381532,GWh
2019,August,Direct Customer,123.46715,GWh
2019,September,Residential (< 150),624.986444,GWh
2019,September,Residential (> 150),3245.776244,GWh
2019,September,Small  General,1809.385189,GWh
2019,September,Medium  General,2584.189419,GWh
2019,September,Large General,6155.626173,GWh
2019,September,Specific  Business,517.816481,GWh
2019,September,Government & Nonprofit,17.395135,GWh
2019,September,Agriculture Pumping,23.1934,GWh
2019,September,Temporary,116.642045,GWh
2019,September,Stand By Rate,36.17218,GWh
2019,September,Interruptible Rate,131.734891,GWh
2019,September,Free of Charge,273.402652,GWh
2019,September,Direct Customer,114.744136,GWh
2019,October,Residential (< 150),664.470892,GWh
2019,October,Residential (> 150),3448.950794,GWh
2019,October,Small  General,1865.018407,GWh
2019,October,Medium  General,2657.490898,GWh
2019,October,Large General,6333.857573,GWh
2019,October,Specific  Business,570.190817,GWh
2019,October,Government & Nonprofit,18.356331,GWh
2019,October,Agriculture Pumping,43.854071,GWh
2019,October,Temporary,121.378099,GWh
2019,October,Stand By Rate,13.22097,GWh
2019,October,Interruptible Rate,120.431691,GWh
2019,October,Free of Charge,293.858476,GWh
2019,October,Direct Customer,121.554228,GWh
2019,November,Residential (< 150),627.511487,GWh
2019,November,Residential (> 150),3222.363587,GWh
2019,November,Small  General,1782.847757,GWh
2019,November,Medium  General,2555.942125,GWh
2019,November,Large General,6105.007316,GWh
2019,November,Specific  Business,527.731213,GWh
2019,November,Government & Nonprofit,16.89477,GWh
2019,November,Agriculture Pumping,23.976135,GWh
2019,November,Temporary,117.532222,GWh
2019,November,Stand By Rate,19.3995,GWh
2019,November,Interruptible Rate,139.979473,GWh
2019,November,Free of Charge,293.544454,GWh
2019,November,Direct Customer,108.370576,GWh
2019,December,Residential (< 150),591.373088,GWh
2019,December,Residential (> 150),2841.149543,GWh
2019,December,Small  General,1663.504061,GWh
2019,December,Medium  General,2333.859838,GWh
2019,December,Large General,5691.880159,GWh
2019,December,Specific  Business,514.460357,GWh
2019,December,Government & Nonprofit,15.66918,GWh
2019,December,Agriculture Pumping,34.16829,GWh
2019,December,Temporary,111.705239,GWh
2019,December,Stand By Rate,11.1674,GWh
2019,December,Interruptible Rate,116.805959,GWh
2019,December,Free of Charge,304.346954,GWh
2019,December,Direct Customer,124.604398,GWh
2020,January,Residential (< 150),653.610423,GWh
2020,January,Residential (> 150),3204.595796,GWh
2020,January,Small  General,1800.596596,GWh
2020,January,Medium  General,2487.8075,GWh
2020,January,Large General,6025.959851,GWh
2020,January,Specific  Business,579.345533,GWh
2020,January,Government & Nonprofit,17.022833,GWh
2020,January,Agriculture Pumping,47.185323,GWh
2020,January,Temporary,116.325477,GWh
2020,January,Stand By Rate,7.757352,GWh
2020,January,Interruptible Rate,129.858164,GWh
2020,January,Free of Charge,306.712491,GWh
2020,January,Direct Customer,132.465373,GWh
2020,February,Residential (< 150),640.665056,GWh
2020,February,Residential (> 150),3091.240325,GWh
2020,February,Small  General,1746.813442,GWh
2020,February,Medium  General,2431.309067,GWh
2020,February,Large General,5915.225377,GWh
2020,February,Specific  Business,510.214639,GWh
2020,February,Government & Nonprofit,16.199646,GWh
2020,February,Agriculture Pumping,50.61948,GWh
2020,February,Temporary,111.751939,GWh
2020,February,Stand By Rate,13.3024,GWh
2020,February,Interruptible Rate,170.968709,GWh
2020,February,Free of Charge,285.637584,GWh
2020,February,Direct Customer,159.173941,GWh
2020,March,Residential (< 150),784.403113,GWh
2020,March,Residential (> 150),3645.795052,GWh
2020,March,Small  General,1935.957961,GWh
2020,March,Medium  General,2667.876535,GWh
2020,March,Large General,6284.350554,GWh
2020,March,Specific  Business,495.485814,GWh
2020,March,Government & Nonprofit,17.833796,GWh
2020,March,Agriculture Pumping,50.015631,GWh
2020,March,Temporary,121.099472,GWh
2020,March,Stand By Rate,9.934414,GWh
2020,March,Interruptible Rate,121.774608,GWh
2020,March,Free of Charge,298.608669,GWh
2020,March,Direct Customer,126.476692,GWh
2020,April,Residential (< 150),902.799742,GWh
2020,April,Residential (> 150),4066.338251,GWh
2020,April,Small  General,1876.287799,GWh
2020,April,Medium  General,2322.426856,GWh
2020,April,Large General,5191.994466,GWh
2020,April,Specific  Business,286.765376,GWh
2020,April,Government & Nonprofit,16.729885,GWh
2020,April,Agriculture Pumping,37.99915,GWh
2020,April,Temporary,116.153013,GWh
2020,April,Stand By Rate,4.675027,GWh
2020,April,Interruptible Rate,138.274782,GWh
2020,April,Free of Charge,283.899703,GWh
2020,April,Direct Customer,119.029986,GWh
2020,May,Residential (< 150),1010.073895,GWh
2020,May,Residential (> 150),4523.740474,GWh
2020,May,Small  General,1770.493209,GWh
2020,May,Medium  General,2468.076188,GWh
2020,May,Large General,5339.927246,GWh
2020,May,Specific  Business,303.722872,GWh
2020,May,Government & Nonprofit,17.933447,GWh
2020,May,Agriculture Pumping,29.695716,GWh
2020,May,Temporary,120.758036,GWh
2020,May,Stand By Rate,4.313549,GWh
2020,May,Interruptible Rate,118.257018,GWh
2020,May,Free of Charge,287.532736,GWh
2020,May,Direct Customer,124.275548,GWh
2020,June,Residential (< 150),937.347198,GWh
2020,June,Residential (> 150),4046.314548,GWh
2020,June,Small  General,1726.349338,GWh
2020,June,Medium  General,2410.688046,GWh
2020,June,Large General,5423.742803,GWh
2020,June,Specific  Business,308.053074,GWh
2020,June,Government & Nonprofit,17.025769,GWh
2020,June,Agriculture Pumping,33.399149,GWh
2020,June,Temporary,115.321256,GWh
2020,June,Stand By Rate,5.73392,GWh
2020,June,Interruptible Rate,117.389473,GWh
2020,June,Free of Charge,278.450268,GWh
2020,June,Direct Customer,110.400869,GWh
2020,July,Residential (< 150),929.441975,GWh
2020,July,Residential (> 150),3908.94641,GWh
2020,July,Small  General,1822.083729,GWh
2020,July,Medium  General,2548.447792,GWh
2020,July,Large General,5737.685974,GWh
2020,July,Specific  Business,380.974867,GWh
2020,July,Government & Nonprofit,17.537003,GWh
2020,July,Agriculture Pumping,45.843712,GWh
2020,July,Temporary,115.961131,GWh
2020,July,Stand By Rate,14.92476,GWh
2020,July,Interruptible Rate,118.078709,GWh
2020,July,Free of Charge,287.803534,GWh
2020,July,Direct Customer,119.295768,GWh
2020,August,Residential (< 150),828.024955,GWh
2020,August,Residential (> 150),3723.297908,GWh
2020,August,Small  General,1793.014314,GWh
2020,August,Medium  General,2624.891651,GWh
2020,August,Large General,5974.75368,GWh
2020,August,Specific  Business,387.850723,GWh
2020,August,Government & Nonprofit,17.574189,GWh
2020,August,Agriculture Pumping,29.920319,GWh
2020,August,Temporary,114.215119,GWh
2020,August,Stand By Rate,4.78174,GWh
2020,August,Interruptible Rate,115.785236,GWh
2020,August,Free of Charge,304.528373,GWh
2020,August,Direct Customer,108.537022,GWh
2020,September,Residential (< 150),779.147337,GWh
2020,September,Residential (> 150),3711.480958,GWh
2020,September,Small  General,1782.819518,GWh
2020,September,Medium  General,2575.77493,GWh
2020,September,Large General,6050.328348,GWh
2020,September,Specific  Business,398.656167,GWh
2020,September,Government & Nonprofit,17.314738,GWh
2020,September,Agriculture Pumping,31.288813,GWh
2020,September,Temporary,113.595812,GWh
2020,September,Stand By Rate,15.4249,GWh
2020,September,Interruptible Rate,85.301909,GWh
2020,September,Free of Charge,299.893817,GWh
2020,September,Direct Customer,112.242024,GWh
2020,October,Residential (< 150),644.806949,GWh
2020,October,Residential (> 150),3349.214858,GWh
2020,October,Small  General,1674.732886,GWh
2020,October,Medium  General,2500.690911,GWh
2020,October,Large General,6115.207272,GWh
2020,October,Specific  Business,363.699129,GWh
2020,October,Government & Nonprofit,16.670984,GWh
2020,October,Agriculture Pumping,15.319749,GWh
2020,October,Temporary,108.131232,GWh
2020,October,Stand By Rate,10.859239,GWh
2020,October,Interruptible Rate,117.172164,GWh
2020,October,Free of Charge,318.208178,GWh
2020,October,Direct Customer,121.296187,GWh
2020,November,Residential (< 150),584.622884,GWh
2020,November,Residential (> 150),3161.328056,GWh
2020,November,Small  General,1590.690504,GWh
2020,November,Medium  General,2431.353957,GWh
2020,November,Large General,6064.940891,GWh
2020,November,Specific  Business,374.647249,GWh
2020,November,Government & Nonprofit,16.16232,GWh
2020,November,Agriculture Pumping,12.451268,GWh
2020,November,Temporary,99.501679,GWh
2020,November,Stand By Rate,12.6294,GWh
2020,November,Interruptible Rate,134.269036,GWh
2020,November,Free of Charge,310.945433,GWh
2020,November,Direct Customer,109.0425,GWh
2020,December,Residential (< 150),594.937927,GWh
2020,December,Residential (> 150),3138.210186,GWh
2020,December,Small  General,1595.920818,GWh
2020,December,Medium  General,2326.187438,GWh
2020,December,Large General,5787.621621,GWh
2020,December,Specific  Business,358.884663,GWh
2020,December,Government & Nonprofit,15.842866,GWh
2020,December,Agriculture Pumping,33.113318,GWh
2020,December,Temporary,100.159841,GWh
2020,December,Stand By Rate,4.491185,GWh
2020,December,Interruptible Rate,120.176218,GWh
2020,December,Free of Charge,323.716508,GWh
2020,December,Direct Customer,116.789608,GWh
2021,January,Residential (< 150),599.039183,GWh
2021,January,Residential (> 150),2882.602687,GWh
2021,January,Small  General,1484.234998,GWh
2021,January,Medium  General,2163.921776,GWh
2021,January,Large General,5742.637612,GWh
2021,January,Specific  Business,278.600967,GWh
2021,January,Government & Nonprofit,14.464493,GWh
2021,January,Agriculture Pumping,53.102306,GWh
2021,January,Temporary,92.693228,GWh
2021,January,Stand By Rate,10.70981,GWh
2021,January,Interruptible Rate,194.193818,GWh
2021,January,Free of Charge,319.915228,GWh
2021,January,Direct Customer,114.698139,GWh
2021,February,Residential (< 150),608.681016,GWh
2021,February,Residential (> 150),2962.627674,GWh
2021,February,Small  General,1502.036448,GWh
2021,February,Medium  General,2231.534737,GWh
2021,February,Large General,5633.560718,GWh
2021,February,Specific  Business,295.70264,GWh
2021,February,Government & Nonprofit,14.61025,GWh
2021,February,Agriculture Pumping,51.569042,GWh
2021,February,Temporary,90.913333,GWh
2021,February,Stand By Rate,3.81605,GWh
2021,February,Interruptible Rate,114.7122,GWh
2021,February,Free of Charge,295.630939,GWh
2021,February,Direct Customer,109.252459,GWh
2021,March,Residential (< 150),804.85234,GWh
2021,March,Residential (> 150),3703.287782,GWh
2021,March,Small  General,1816.52035,GWh
2021,March,Medium  General,2767.044898,GWh
2021,March,Large General,6645.981657,GWh
2021,March,Specific  Business,399.673199,GWh
2021,March,Government & Nonprofit,18.278854,GWh
2021,March,Agriculture Pumping,57.456219,GWh
2021,March,Temporary,109.361072,GWh
2021,March,Stand By Rate,13.61189,GWh
2021,March,Interruptible Rate,143.464145,GWh
2021,March,Free of Charge,311.495986,GWh
2021,March,Direct Customer,102.16643,GWh
2021,April,Residential (< 150),878.786664,GWh
2021,April,Residential (> 150),3979.368446,GWh
2021,April,Small  General,1812.24871,GWh
2021,April,Medium  General,2453.825215,GWh
2021,April,Large General,5895.444008,GWh
2021,April,Specific  Business,374.885319,GWh
2021,April,Government & Nonprofit,16.678588,GWh
2021,April,Agriculture Pumping,30.23464,GWh
2021,April,Temporary,105.42262,GWh
2021,April,Stand By Rate,29.13412,GWh
2021,April,Interruptible Rate,148.571364,GWh
2021,April,Free of Charge,304.964975,GWh
2021,April,Direct Customer,109.486569,GWh
2021,May,Residential (< 150),934.903698,GWh
2021,May,Residential (> 150),4384.805787,GWh
2021,May,Small  General,1866.004404,GWh
2021,May,Medium  General,2643.821836,GWh
2021,May,Large General,6396.04806,GWh
2021,May,Specific  Business,336.176588,GWh
2021,May,Government & Nonprofit,17.431173,GWh
2021,May,Agriculture Pumping,22.336491,GWh
2021,May,Temporary,114.085865,GWh
2021,May,Stand By Rate,6.264527,GWh
2021,May,Interruptible Rate,113.686582,GWh
2021,May,Free of Charge,309.374126,GWh
2021,May,Direct Customer,109.066948,GWh
2021,June,Residential (< 150),794.48781,GWh
2021,June,Residential (> 150),4451.551056,GWh
2021,June,Small  General,1886.28965,GWh
2021,June,Medium  General,2597.326117,GWh
2021,June,Large General,6228.371547,GWh
2021,June,Specific  Business,332.70192,GWh
2021,June,Government & Nonprofit,19.081859,GWh
2021,June,Agriculture Pumping,35.674371,GWh
2021,June,Temporary,111.008849,GWh
2021,June,Stand By Rate,10.45354,GWh
2021,June,Interruptible Rate,96.655491,GWh
2021,June,Free of Charge,305.818501,GWh
2021,June,Direct Customer,105.27666,GWh
2021,July,Residential (< 150),732.920053,GWh
2021,July,Residential (> 150),4357.36518,GWh
2021,July,Small  General,1842.085021,GWh
2021,July,Medium  General,2524.438794,GWh
2021,July,Large General,6044.640359,GWh
2021,July,Specific  Business,324.827284,GWh
2021,July,Government & Nonprofit,15.84184,GWh
2021,July,Agriculture Pumping,38.21251,GWh
2021,July,Temporary,107.013568,GWh
2021,July,Stand By Rate,4.4103,GWh
2021,July,Interruptible Rate,101.631273,GWh
2021,July,Free of Charge,314.642408,GWh
2021,July,Direct Customer,98.610666,GWh
2021,August,Residential (< 150),690.466917,GWh
2021,August,Residential (> 150),4355.520305,GWh
2021,August,Small  General,1782.231528,GWh
2021,August,Medium  General,2503.847314,GWh
2021,August,Large General,5899.265557,GWh
2021,August,Specific  Business,320.570815,GWh
2021,August,Government & Nonprofit,17.334027,GWh
2021,August,Agriculture Pumping,44.743169,GWh
2021,August,Temporary,108.224033,GWh
2021,August,Stand By Rate,5.10272,GWh
2021,August,Interruptible Rate,130.584273,GWh
2021,August,Free of Charge,325.60996,GWh
2021,August,Direct Customer,99.686403,GWh
2021,September,Residential (< 150),630.262513,GWh
2021,September,Residential (> 150),3941.833205,GWh
2021,September,Small  General,1698.745293,GWh
2021,September,Medium  General,2421.440985,GWh
2021,September,Large General,6057.759533,GWh
2021,September,Specific  Business,308.041124,GWh
2021,September,Government & Nonprofit,16.690089,GWh
2021,September,Agriculture Pumping,15.64788,GWh
2021,September,Temporary,103.348416,GWh
2021,September,Stand By Rate,5.50674,GWh
2021,September,Interruptible Rate,132.012295,GWh
2021,September,Free of Charge,310.876334,GWh
2021,September,Direct Customer,105.090461,GWh
2021,October,Residential (< 150),628.258668,GWh
2021,October,Residential (> 150),3949.929667,GWh
2021,October,Small  General,1742.146247,GWh
2021,October,Medium  General,2491.918999,GWh
2021,October,Large General,6371.919822,GWh
2021,October,Specific  Business,345.79006,GWh
2021,October,Government & Nonprofit,17.269773,GWh
2021,October,Agriculture Pumping,12.265373,GWh
2021,October,Temporary,105.961757,GWh
2021,October,Stand By Rate,24.49269,GWh
2021,October,Interruptible Rate,154.273436,GWh
2021,October,Free of Charge,332.218763,GWh
2021,October,Direct Customer,109.401193,GWh
2021,November,Residential (< 150),578.731096,GWh
2021,November,Residential (> 150),3668.979336,GWh
2021,November,Small  General,1687.212054,GWh
2021,November,Medium  General,2480.822054,GWh
2021,November,Large General,6309.641416,GWh
2021,November,Specific  Business,346.456791,GWh
2021,November,Government & Nonprofit,16.794601,GWh
2021,November,Agriculture Pumping,9.590642,GWh
2021,November,Temporary,102.272409,GWh
2021,November,Stand By Rate,20.5371,GWh
2021,November,Interruptible Rate,128.289345,GWh
2021,November,Free of Charge,328.105236,GWh
2021,November,Direct Customer,91.917749,GWh
2021,December,Residential (< 150),548.912913,GWh
2021,December,Residential (> 150),3222.303847,GWh
2021,December,Small  General,1597.00054,GWh
2021,December,Medium  General,2309.132533,GWh
2021,December,Large General,5961.50393,GWh
2021,December,Specific  Business,355.853487,GWh
2021,December,Government & Nonprofit,16.075666,GWh
2021,December,Agriculture Pumping,27.122337,GWh
2021,December,Temporary,98.498925,GWh
2021,December,Stand By Rate,19.39393,GWh
2021,December,Interruptible Rate,176.742091,GWh
2021,December,Free of Charge,335.13546,GWh
2021,December,Direct Customer,81.693537,GWh
2022,January,Residential (< 150),584.878711,GWh
2022,January,Residential (> 150),3427.605064,GWh
2022,January,Small  General,1652.715777,GWh
2022,January,Medium  General,2367.817565,GWh
2022,January,Large General,6098.431855,GWh
2022,January,Specific  Business,375.80693,GWh
2022,January,Government & Nonprofit,17.173261,GWh
2022,January,Agriculture Pumping,51.73375,GWh
2022,January,Temporary,97.778844,GWh
2022,January,Stand By Rate,14.27803,GWh
2022,January,Interruptible Rate,136.628927,GWh
2022,January,Free of Charge,340.778024,GWh
2022,January,Direct Customer,99.777835,GWh
2022,February,Residential (< 150),595.134668,GWh
2022,February,Residential (> 150),3349.810938,GWh
2022,February,Small  General,1605.147451,GWh
2022,February,Medium  General,2286.669875,GWh
2022,February,Large General,5892.635701,GWh
2022,February,Specific  Business,353.105713,GWh
2022,February,Government & Nonprofit,16.091951,GWh
2022,February,Agriculture Pumping,44.431218,GWh
2022,February,Temporary,96.500946,GWh
2022,February,Stand By Rate,18.00236,GWh
2022,February,Interruptible Rate,130.747691,GWh
2022,February,Free of Charge,307.986052,GWh
2022,February,Direct Customer,89.25146499,GWh
2022,March,Residential (< 150),765.017232,GWh
2022,March,Residential (> 150),3943.953038,GWh
2022,March,Small  General,1833.368454,GWh
2022,March,Medium  General,2732.489776,GWh
2022,March,Large General,6835.988212,GWh
2022,March,Specific  Business,449.858835,GWh
2022,March,Government & Nonprofit,19.089715,GWh
2022,March,Agriculture Pumping,46.146668,GWh
2022,March,Temporary,110.44125,GWh
2022,March,Stand By Rate,41.39908,GWh
2022,March,Interruptible Rate,151.301655,GWh
2022,March,Free of Charge,332.635592,GWh
2022,March,Direct Customer,103.023139,GWh
2022,April,Residential (< 150),790.225927,GWh
2022,April,Residential (> 150),4092.191432,GWh
2022,April,Small  General,1817.723581,GWh
2022,April,Medium  General,2485.167353,GWh
2022,April,Large General,6101.504559,GWh
2022,April,Specific  Business,450.756366,GWh
2022,April,Government & Nonprofit,17.89456,GWh
2022,April,Agriculture Pumping,33.851893,GWh
2022,April,Temporary,105.869153,GWh
2022,April,Stand By Rate,89.8795,GWh
2022,April,Interruptible Rate,179.442309,GWh
2022,April,Free of Charge,321.568435,GWh
2022,April,Direct Customer,111.5187,GWh
2022,May,Residential (< 150),817.941076,GWh
2022,May,Residential (> 150),4193.792662,GWh
2022,May,Small  General,1891.562539,GWh
2022,May,Medium  General,2696.789989,GWh
2022,May,Large General,6659.232369,GWh
2022,May,Specific  Business,446.974613,GWh
2022,May,Government & Nonprofit,18.36734,GWh
2022,May,Agriculture Pumping,17.061303,GWh
2022,May,Temporary,112.444708,GWh
2022,May,Stand By Rate,62.64788,GWh
2022,May,Interruptible Rate,163.915491,GWh
2022,May,Free of Charge,331.038929,GWh
2022,May,Direct Customer,133.921263,GWh
2022,June,Residential (< 150),710.50844,GWh
2022,June,Residential (> 150),4190.66915,GWh
2022,June,Small  General,1915.400684,GWh
2022,June,Medium  General,2743.821186,GWh
2022,June,Large General,6450.700513,GWh
2022,June,Specific  Business,450.446943,GWh
2022,June,Government & Nonprofit,18.880377,GWh
2022,June,Agriculture Pumping,28.217355,GWh
2022,June,Temporary,113.410497,GWh
2022,June,Stand By Rate,72.58082,GWh
2022,June,Interruptible Rate,175.139582,GWh
2022,June,Free of Charge,326.840318,GWh
2022,June,Direct Customer,103.463192,GWh
2022,July,Residential (< 150),701.447899,GWh
2022,July,Residential (> 150),4131.289887,GWh
2022,July,Small  General,1910.882661,GWh
2022,July,Medium  General,2720.958871,GWh
2022,July,Large General,6501.726995,GWh
2022,July,Specific  Business,477.889927,GWh
2022,July,Government & Nonprofit,18.77986,GWh
2022,July,Agriculture Pumping,29.637428,GWh
2022,July,Temporary,115.177683,GWh
2022,July,Stand By Rate,70.90822,GWh
2022,July,Interruptible Rate,192.100255,GWh
2022,July,Free of Charge,336.692683,GWh
2022,July,Direct Customer,121.753536,GWh
2022,August,Residential (< 150),660.588169,GWh
2022,August,Residential (> 150),4046.489189,GWh
2022,August,Small  General,1895.715467,GWh
2022,August,Medium  General,2733.017564,GWh
2022,August,Large General,6611.559187,GWh
2022,August,Specific  Business,478.861421,GWh
2022,August,Government & Nonprofit,18.787607,GWh
2022,August,Agriculture Pumping,15.921114,GWh
2022,August,Temporary,115.052614,GWh
2022,August,Stand By Rate,70.9479,GWh
2022,August,Interruptible Rate,174.509,GWh
2022,August,Free of Charge,347.039073,GWh
2022,August,Direct Customer,107.279281,GWh
2022,September,Residential (< 150),626.284259,GWh
2022,September,Residential (> 150),3794.284059,GWh
2022,September,Small  General,1837.943332,GWh
2022,September,Medium  General,2642.314693,GWh
2022,September,Large General,6415.65849,GWh
2022,September,Specific  Business,444.746577,GWh
2022,September,Government & Nonprofit,18.380863,GWh
2022,September,Agriculture Pumping,15.026822,GWh
2022,September,Temporary,109.434699,GWh
2022,September,Stand By Rate,40.25006,GWh
2022,September,Interruptible Rate,127.803655,GWh
2022,September,Free of Charge,335.685804,GWh
2022,September,Direct Customer,99.933973,GWh
2022,October,Residential (< 150),605.029515,GWh
2022,October,Residential (> 150),3579.330199,GWh
2022,October,Small  General,1766.320564,GWh
2022,October,Medium  General,2516.194498,GWh
