datetime,north_generation,north_demand,south_generation,south_demand,metropolitan_generation,metropolitan_demand,central_generation,central_demand,northeast_generation,northeast_demand,hongsa_IMP,malaysia_EXP,malaysia_IMP,laos_IMP,laos_EXP,cambodia_EXP
17/03/2024 19:00,2708.1,3092.8,2295.3,2721.2,3169.6,7924.2,15059.7,9524.2,1061,4072.1,1513.2,30.1,,0,702.6,
17/03/2024 20:00,2937.8,3279.8,2392.2,2754.9,3181.3,8198,15244.8,9761.4,1146.2,4215.8,1509.2,30.1,,0,668.9,
17/03/2024 21:00,3105.1,3266.5,2480.8,2755.8,3215.7,8360.5,15071.5,9851.1,1229.1,4215,1508.1,29.5,,0,689.2,
17/03/2024 22:00,3123.8,3100.9,2391.6,2697.8,3202.9,8192.2,14775.6,9696.2,1224.2,3992.3,1507.5,29.5,,0,640.8,
17/03/2024 23:00,3043.5,2894.9,2430.1,2604.7,2955.4,7897.6,14189.8,9451.6,1156.6,3768.5,1508.4,29.3,,0,675.9,
18/03/2024 0:00,2643.7,2599.4,2228.4,2440,2883.6,7414,13143.9,9239.1,1280,3473.2,1513.2,29.3,,0,596.3,
18/03/2024 1:00,2013.8,2431.2,1834.6,2295.6,2893.2,6969.4,12975.5,8847.8,1007.3,3307.9,1495.6,,29.6,0,591.3,
18/03/2024 2:00,2024.4,2277.6,1746.1,2174.8,2922.3,6609.8,12792.6,8701,1147.4,3130.1,1508.6,,29.6,0,593.4,
18/03/2024 3:00,2033.8,2170.8,1716.4,2084.7,2907.1,6310.6,12782.5,8520.4,1197.4,2981.9,1505,,29.6,4.3,539,
18/03/2024 4:00,2028.6,2082.6,1620.7,2053.6,2771.5,6104.6,12386.4,8256.6,1239.8,2888.4,1506.2,,29.6,4.9,512.4,
18/03/2024 5:00,2012.9,2126.4,1620.7,2042.6,2750.4,6087.6,12409,8321.4,1207.7,2883.4,1507.8,,30.1,2,517,
18/03/2024 6:00,2025.8,2338.6,1642.2,2101.4,2766.7,6371.8,12859.6,8630.2,1153.1,3069.5,1511.9,,30.1,0,548.9,
18/03/2024 7:00,2022.8,2141.9,1644.5,1988.8,2589.1,6763.1,12692.3,8435.9,1022.2,2747.9,1506.9,,30.3,0,623.8,
18/03/2024 8:00,2088.5,2143.3,1742.3,2034.3,2862.1,7853.7,13610,8711,939.7,2671.7,1509.4,,30.2,0,663.7,
18/03/2024 9:00,2168.8,2270.3,1837.3,2227.3,2825.9,8897.1,14860.3,9105.6,863.7,2927.3,1499.9,,30.3,0,704.7,
18/03/2024 10:00,2190.3,2345.2,1854,2332.5,2993.4,9199,15018.1,8903,1018.5,3182.8,1504,,30.3,0,682.3,
18/03/2024 11:00,2258.2,2448.3,1888,2389.4,3091.5,9363.8,15710.7,8923.9,945.7,3207.8,1509,,30.3,0,771.9,
18/03/2024 12:00,2280.6,2471.1,1834.5,2318.3,2736,8968.7,14911,8296.6,891.1,3192.3,1513.9,,30.3,0,638.1,
18/03/2024 13:00,2283.8,2615.9,1975.8,2389.2,2918.4,9201.9,15227.1,8851.1,881.3,3359.3,1507.1,,30,0,654.8,
18/03/2024 14:00,2721.6,2857,1974.9,2560.7,3180.1,9870.3,16309.9,9760.6,939,3653.6,1502.7,,30,0,704.9,
18/03/2024 15:00,2755.8,2925.2,2086.6,2586.9,3177.8,9957.1,16886.2,10142.4,930.7,3784,1502.2,,29.7,0,715.4,
18/03/2024 16:00,2687.8,2942.9,2322.5,2585.6,3198.1,9973.8,17027.1,10354.3,903.1,3765.2,1505.8,,29.7,0,706,
18/03/2024 17:00,2436.3,2790.7,2158.2,2475.8,3097,9325.4,16335.5,10007.7,911,3518.4,1504,,29.4,0,661.2,
18/03/2024 18:00,2221.3,2781.9,2376.5,2473.6,3219,8939,16086,10312.7,924.4,3590,1499.2,,29.3,0,618,
18/03/2024 19:00,2931.8,3258.4,2627.2,2779.8,3208.1,9309.5,16846.8,11098.6,1270.5,4274.5,1506.8,,29.1,0,701.7,
18/03/2024 20:00,2956.3,3391.6,2650.7,2786,3223.9,9420,16888.9,11030,1381,4372.5,1503.4,,29.3,0,657.9,
18/03/2024 21:00,2905.5,3337,2629,2771.5,3221.1,9506.6,16933.2,11174.4,1572.3,4343.1,1503.6,,29.4,0,636.7,
18/03/2024 22:00,2908,3168.4,2607.1,2709.9,3201.4,9245.8,16151,10897.2,1508.7,4091,1509.2,,29.4,0,653.1,
18/03/2024 23:00,3076.7,3032.1,2280.2,2626.8,2999.5,8914.2,16182.1,11253,1439.4,3962,1502.1,,29.5,0.7,603.6,
19/03/2024 0:00,3045.7,2722.4,1932,2447,2735,8344.8,15473.5,10582.7,1030.3,3657.7,1515.9,,29.5,11.3,541.9,
19/03/2024 1:00,2147.3,2506.8,2023.6,2342.3,2711.2,7889.9,15129.6,10461.5,1087.2,3442.4,1501.2,,29.6,0,578.1,
19/03/2024 2:00,2244.7,2331.3,1618.1,2209.8,2616.4,7536.9,14787.6,10347.3,1111.8,3251.6,1501.2,,29.6,0,572.4,
19/03/2024 3:00,2233.3,2285.6,1536.2,2142.1,2620.6,7197.4,14601.9,10036.4,1026.7,3054.4,1500.3,,29.9,0,585.3,
19/03/2024 4:00,2237.6,2228.7,1578.8,2121.2,2631.2,6953.3,14750.2,9937.5,756.5,2965.6,1499.3,,29.9,0,545.4,
19/03/2024 5:00,2231.3,2254.4,1476.7,2089.5,2919.8,6881.7,14439.5,9729.5,692.9,3036.2,1502.8,,30.2,0,552.3,
19/03/2024 6:00,2218.4,2402.8,1479.2,2150.5,2898.5,7147.6,14469.9,10028.2,1177.5,3229.8,1503.2,,30.2,4.7,534.3,
19/03/2024 7:00,2200.9,2216.2,1247.2,2035.5,2755.2,7382.2,14244.9,9655.8,1055.5,2899.7,1507.6,,30.1,0,574.6,
19/03/2024 8:00,2258.6,2190.9,1604.7,2091.1,2948.5,8290.4,14565,9709.4,1011.1,2848.6,1506.5,,30.3,0,563.8,
19/03/2024 9:00,2365.8,2349.5,1682.9,2250.6,3047.8,9331.9,15770.9,9943.3,924.1,2986.8,1496.8,,30.3,0,626.8,
19/03/2024 10:00,2385.1,2425.2,1698,2365.9,3246.1,9596.8,15941.1,9686.5,951.5,3063.4,1501.8,,30.3,0,676.7,
19/03/2024 11:00,2444,2553.7,1614,2392.9,3223.1,9603,16046.6,9654.9,924.6,3092,1510.1,,30.3,0,681.7,
19/03/2024 12:00,2455.3,2519.5,1627,2314.3,2973.5,9180.2,14942.1,9062.3,879.6,3032.9,1505.3,,30.3,0,618.9,
19/03/2024 13:00,2461.4,2596.5,1710.2,2368,2949.2,9369.3,15224.2,9183.2,880.3,3014.4,1507.3,,29.9,0,635.6,
19/03/2024 14:00,2457.7,2796,1779.9,2525,3229.5,9985.5,16576.8,10181.9,1163.5,3149.9,1505.5,,29.9,0,613.3,
19/03/2024 15:00,2426.3,2881.4,1777.7,2579.9,3229,10084,17170.9,10410.5,1172.1,3249.3,1504,,29.6,0,627.1,
19/03/2024 16:00,2871.9,2884.5,1999.9,2565.3,3228.4,10092.2,16617.8,10615,927.9,3203.6,1506.8,,29.6,0,616.8,
19/03/2024 17:00,2752.6,2689.1,1790.3,2447,3168.4,9318.4,15813.8,10029.7,733.4,3151.4,1503.5,,29.2,0,565.1,
19/03/2024 18:00,2826.4,2705,1995.5,2401.7,2376.6,8939,15846.5,10043.7,1169,3312.1,1502,,29.3,0,583.3,
19/03/2024 19:00,3161.8,3182.2,2317.7,2694,2376.4,9189.6,15872.8,10549.4,1873.9,3561.8,1506.6,,29.3,3.7,548.7,
19/03/2024 20:00,3341.2,3289.7,2268.2,2684.8,2661.1,9129.1,16566.1,10425,1759.8,3481.7,1508.2,,29.3,0,618.7,
19/03/2024 21:00,3380,3138.4,2198.2,2656.7,3116.7,9111.8,16385.2,10619.1,1308.4,3274.5,1509.9,,29.1,0,551.3,
19/03/2024 22:00,3380,2807,2091.9,2602.9,3153.1,8819,16185.2,10407.6,1026.1,3118.4,1506,,29.1,0,559,
19/03/2024 23:00,3288.4,2513.9,2056.9,2598.3,3169.7,8511.1,15892.7,10909,1178.2,3059.1,1510.4,,29.5,0,549.7,
20/03/2024 0:00,3143.4,2295.1,1514.6,2443.7,2991.4,7893.6,14615.4,10112.3,1257.9,2871.4,1513.7,,29.5,0,528.4,
20/03/2024 1:00,2585.4,2226,1805.3,2304.5,2886.2,7422.9,13913.8,10145.1,1119.2,2775.1,1507.7,,29.7,0,506.2,
20/03/2024 2:00,2411.8,2070.8,1738.1,2190.2,2836.9,7072,13807.7,9984.4,1200.9,2709.1,1516.7,,29.7,0,513.4,
20/03/2024 3:00,2273.6,2016.6,1700.9,2119.2,2900.1,6748.2,13562.7,9780.1,1290.5,2616.8,1500.7,,29.8,1.7,487.8,
20/03/2024 4:00,2288.7,1967.6,1647.2,2083.8,2876.8,6551.3,13593.5,9537.8,756.6,2565.5,1501.9,,29.8,0,505.4,
20/03/2024 5:00,2280.6,1989.9,1615.5,2074.5,2834.6,6475.2,13682.2,9583.7,696.7,2568.9,1513.4,,29.8,0.7,484.3,
20/03/2024 6:00,2421.1,2148.7,1535.5,2127.9,2646.8,6684.9,13790.6,9735,1286,2756.3,1510.1,,29.9,0,572.3,
20/03/2024 7:00,2286.1,2168.5,1559.3,2034,2862.9,7013.6,13523.6,9649.7,1326.4,2619.5,1510.5,,30.3,0,641.5,
20/03/2024 8:00,2292.4,2066.9,1617.3,2076.9,2922,7848.5,13837.1,9682.1,1314.4,2519.2,1498.5,,30.3,0,564.5,
20/03/2024 9:00,2341.6,2132.8,1645.2,2235,2948.7,8667.4,14856.7,9930.4,1233.7,2493.1,1504.7,,30.3,0,603.7,
20/03/2024 10:00,2361.1,2131.8,1562.1,2319.1,2938.9,8918.7,14902.7,9645.5,1278.3,2425.4,1508,,30.4,0,601.8,
20/03/2024 11:00,2403.4,2159.1,1581.2,2321.3,2979.4,8968.8,14624.7,9559.9,1353.6,2413.7,1509.6,,30.2,0,592.5,
20/03/2024 12:00,2416.3,2095.4,1613.1,2263,2706.7,8189,13811.2,8845.9,1276.7,2353.1,1510.2,,30.2,0,521.4,
20/03/2024 13:00,2422.6,2106.4,1638.6,2333.9,2818.7,8281.8,12591.7,8767.5,1180.8,2381.7,1508.1,,30.2,0,548.4,
20/03/2024 14:00,2408.8,2233.8,1760.5,2504.6,3211.3,8732.7,14008.1,9701.6,1428.6,2539.2,1509.6,,30.2,0,587.1,
20/03/2024 15:00,2575.1,2327.4,1781.8,2534.4,3148.9,8588.9,13900.3,9571,1378.2,2642.2,1508.8,,29.4,0,629.7,
20/03/2024 16:00,2693.9,2376.4,1819.2,2507.8,3083.8,8473.3,14195.1,9634.3,1042.8,2660.5,1508.8,,29.2,0,637.3,
20/03/2024 17:00,2964.2,2312.2,1561.8,2403.6,2931.4,7928.8,13570.1,9186.4,982.1,2625.8,1508.1,,29,0,614,
20/03/2024 18:00,3184.8,2468.2,1715.3,2357.1,2931.1,7801.5,13606.3,9428.6,1240.2,2811.3,1513.1,,29,0,623.5,
20/03/2024 19:00,3276.7,2845.1,1990.6,2669.1,3061.8,8102.3,14424.6,10096.8,1329,3353.1,1510.8,,29.1,0,560,
20/03/2024 20:00,3288.7,2828.2,1771.2,2667.9,2902.5,7949.9,13885.4,9641.1,1389.8,3225.7,1511.2,,29.2,0,564.3,
20/03/2024 21:00,3265.6,2762.8,1753.7,2637.8,2932.2,7748.9,13649.8,9798.7,1232.8,3018.1,1511.5,,29.3,0,514.6,
20/03/2024 22:00,3361.9,2577.2,1733.5,2559.4,2809.4,7363.7,12931.8,9516.7,1227.4,2686.6,1514.8,,29.3,0,503.3,
20/03/2024 23:00,3333,2474.7,1633.5,2546.9,2860.5,7051.2,12818.8,9803.3,1250.7,2660.2,1511.1,,29.4,0,475,
21/03/2024 0:00,2938.1,2275,1521.7,2419.1,2780.9,6539.3,12513.2,9471.6,1262.3,2479.5,1507,,29.4,0,510.2,
21/03/2024 1:00,2570.6,2132.4,1705.6,2283.8,2760.3,6196.6,11734.8,9323.3,1309.4,2375.4,1510,,29.7,0,508.7,
21/03/2024 2:00,2263.5,2047.1,1637.9,2194.9,2741.9,5946.8,11808.3,9237.9,1329.6,2266.3,1510.3,,29.7,0,490.6,
21/03/2024 3:00,2260.9,1963.8,1545.3,2120.5,2891.9,5752.1,11716.7,9024.6,1089.9,2174.7,1510.1,,29.9,0,457,
21/03/2024 4:00,2264.8,1935.6,1564.8,2101.9,2713.1,5610,11927.8,8840.6,797.6,2175.6,1506.9,,29.9,0,472.5,
21/03/2024 5:00,2262.9,2005.5,1610.1,2096.1,2879.8,5649.9,11887,8880.7,718.3,2326.2,1508.6,,30.1,0,480.1,
21/03/2024 6:00,2254.4,2196.1,1468.1,2154.7,2751.7,5980,11671.5,9168.5,1223.2,2617.5,1509.1,,30.1,0,541.8,
21/03/2024 7:00,2273.8,2049.9,1421.8,2053.1,2592.1,6311.8,11444.6,8957.7,1212.6,2426,1505.2,,30.2,0,603.4,
21/03/2024 8:00,2305.5,2042.5,1509.6,2087.9,2717.9,7066.9,11829.8,8907.2,1126.1,2282,1506.2,,30.3,0,568.7,
21/03/2024 9:00,2277.8,2092.7,1494.3,2245.9,2799.1,7891.3,12679.9,8877.7,1163,2259.8,1511.9,,30.2,0,593.8,
21/03/2024 10:00,2373.2,2077.4,1459,2328.5,2891.4,8178.8,12488.4,8552.4,1173,2261.9,1508.3,,30.2,0,637.3,
21/03/2024 11:00,2480.3,2164.2,1418.8,2371.2,2882,8403,12808.4,8584.8,1194.7,2308.8,1511.5,,30,0,610.8,
21/03/2024 12:00,2473.8,2171.2,1381.3,2305.7,2656.2,7978.8,11660.5,7581.9,1078,2276.6,1516.5,,30,0,611.8,
21/03/2024 13:00,2496.5,2291.4,1414.1,2362.7,2713.3,8021.9,12490.4,8020.8,1028.1,2368.6,1510.7,,30,0,628,
21/03/2024 14:00,2919.4,2491.4,1576.7,2550.6,3150.8,8655.1,13696.3,8875.6,1031.4,2663,1501.1,,29.4,0,642.2,
21/03/2024 15:00,3055.2,2543.2,1773.1,2565.3,3210.4,8868.6,14038.2,9209.8,942.1,2802.3,1502.7,,29.4,0,642,
21/03/2024 16:00,3139.8,2592.7,1759.8,2548.2,3238.5,8932,14566.3,9725.8,960.3,2913.2,1506.4,,29.3,0,669,
21/03/2024 17:00,2881.8,2448.7,1617.7,2406.2,3132.7,8442.1,13980,9329.8,922.2,2862.1,1506.8,,29.3,0,635.5,
21/03/2024 18:00,2785.1,2463.4,1687.8,2374.5,3078.4,8301.4,14191.2,9838.8,914.3,3027.1,1510.2,,29.3,0,557.5,
21/03/2024 19:00,3235.5,2978.7,2020.9,2692.3,3225.4,8646.7,15207.6,10564.9,946.1,3647.8,1508.9,,29,0,622,
21/03/2024 20:00,3251.8,3052.8,2058.3,2695,3195,8601,15055.1,10339.5,949.8,3599.1,1509.1,,29.3,0.7,552.7,
21/03/2024 21:00,3260.2,3018.6,1963.1,2670.7,3150.2,8569.2,15048.5,10417.5,911.9,3460.4,1515.1,,29.1,0,559.5,
21/03/2024 22:00,3267,2842.2,1713.8,2615.3,2941.1,8225.1,14465.7,10240.9,890.4,3146.2,1510.3,,29.2,0,529.6,
21/03/2024 23:00,3044.6,2653,1678.2,2575.6,3058.3,7961.2,14488.6,10609.8,898.8,3105,1508.4,,29.2,0,579.9,
22/03/2024 0:00,2036.2,2425.6,1560.7,2403.8,2816.8,7378.9,13884.5,9886.4,844.5,2858.2,1510.1,,29.5,0,541.5,
22/03/2024 1:00,2134.6,2315.2,2093,2276.9,2918.5,6955.3,13173.8,9921.8,842.3,2707.1,1506.3,,29.5,0,515.4,
22/03/2024 2:00,2133.5,2200.1,1962.6,2181.8,2583.3,6648,12878.6,9715.6,847.1,2611.4,1509.1,,29.7,0,562.6,
22/03/2024 3:00,1993.2,2053.7,1629.1,2106.3,2628.6,6368.1,12857.3,9508.8,870.9,2552.8,1506.9,,29.7,0,558.1,
22/03/2024 4:00,1992,2025.8,1458.5,2077.9,2628,6162.8,12590.6,9304.3,891.6,2458.4,1501.4,,29.7,0,548.3,
22/03/2024 5:00,1985.8,2111.8,1703,2057.4,2093.9,6112.5,12286.3,9257.7,898.8,2579.7,1504.3,,29.7,0,515.3,
22/03/2024 6:00,1984.4,2284.6,1784.8,2095.6,2090.2,6401.7,13098.6,9497.8,901.8,2851.8,1514.8,,30.2,0,574.7,
22/03/2024 7:00,2015.6,2116.2,1755.2,1994.1,2081.9,6709.1,12501.1,9098.1,978.6,2533.1,1507.2,,30.2,0,590.4,
22/03/2024 8:00,2075,2110.1,1907.8,2042.5,2889.4,7561.4,12597.3,9033.7,971.1,2430.8,1503.5,,30.2,0,530.3,
22/03/2024 9:00,2440.1,2148,1853.3,2193.5,2838.1,8468.8,13459.8,9154.5,969.2,2524.4,1499.4,,30.3,0,583.1,
22/03/2024 10:00,2508.1,2174.6,1825.9,2277.7,3020,8760.4,13776.3,8944,1052,2634.1,1510.2,,30.3,0,556.5,
22/03/2024 11:00,2544.7,2249.6,1897.2,2340.4,3085.3,8920.8,14024.7,8973.8,1057.7,2690.1,1516,,30.3,0,610.6,
22/03/2024 12:00,2217.9,2296.2,1994.3,2310.4,2936.7,8556.3,13348.2,8308.4,1021.1,2701.3,1512.3,,30.1,0,534.6,
22/03/2024 13:00,2507,2406.4,2070.2,2370.9,2933.2,8821.6,13567.7,8828.9,1049.9,2811.3,1499.8,,30.1,0,592.6,
22/03/2024 14:00,2615.2,2598.1,2121.9,2533,3237.3,9430.3,15069.3,9738.5,1059.6,3044.9,1512,,29.8,0,597.5,
22/03/2024 15:00,2902.9,2753,2113.7,2560,3236.4,9523,14809.4,9906.1,1062.1,3144.2,1509.5,,29.8,0,618.2,
22/03/2024 16:00,3033.4,2742.1,2202.9,2564.9,3224.5,9563.1,14839.4,10122.3,1034.5,3230.8,1510.4,,29.5,0,648.1,
22/03/2024 17:00,2347.2,2496.3,1915.1,2434.4,3068.5,8956.1,14224.8,9713.4,996.3,3090.4,1509.4,,29.3,0,585,
22/03/2024 18:00,2025.4,2505.2,1822.5,2372.2,2975.9,8591.9,14642.6,9982.3,979,3188.3,1511.6,,29.3,0,615.1,
22/03/2024 19:00,2933.4,3008,2337,2698.3,2933.4,8899.2,15600.4,10691.7,1185.3,3854.7,1514.7,,29,0,630.4,
22/03/2024 20:00,2923.9,3148.1,2390.9,2696.2,3073.4,8911.4,15359.5,10501.6,1190.5,3861.2,1511.7,,29.1,0,591.8,
22/03/2024 21:00,2869,3065.1,2414.9,2710.9,3079.5,8933,15329.9,10790.4,1389,3770.6,1511.4,,29.1,0,596.7,
22/03/2024 22:00,2834.4,2907.4,2307.1,2656.7,2940.1,8672.9,14879.1,10542.4,1227.7,3514.2,1512.4,,29.2,0,569.9,
22/03/2024 23:00,2785.4,2748.7,2263,2657.9,2981.4,8452.1,14748.4,11002.6,1466.9,3486.1,1505.9,,29.2,0,543,
23/03/2024 0:00,2776.4,2513.3,1929.9,2476.2,2493.3,7831,13621.6,10290.5,1351.5,3246.2,1512.6,,29.3,0,536.7,
23/03/2024 1:00,2622.5,2377.7,2100.3,2372.4,2897.1,7414.1,13078.1,10074.2,1253,3020.8,1512,,29.3,0,556.3,
23/03/2024 2:00,2035.3,2205.5,2051.7,2277,2915.6,7083.7,12859.7,9921.6,1321.5,2864.5,1514.3,,29.3,0,528,
23/03/2024 3:00,2013.7,2132.7,1979.6,2183.9,2829.5,6785.7,12777.1,9621.9,1125.2,2750,1514.2,,29.3,0,507.8,
23/03/2024 4:00,2017.4,2076.8,2012.7,2160.3,2647.2,6562.5,12683.8,9516.6,1119,2709.2,1515.6,,29.8,0,485.8,
23/03/2024 5:00,2020.9,2125.3,1951.7,2140.4,2629.9,6444.8,12535.2,9345.1,1089.1,2716.3,1510,,29.8,0,493.5,
23/03/2024 6:00,2003.8,2312.1,1770.3,2185.4,2900.2,6502.9,12567.4,9527.9,1115,2883.3,1510.5,,29.7,0,518.1,
23/03/2024 7:00,2002.3,2056.7,1566,2048.5,2724.5,6482.7,12261.4,9162.4,1268.1,2582.3,1512.2,,29.7,0,564.9,
23/03/2024 8:00,2057.1,2005.6,1852.5,2096.8,2686.9,6995.2,12576.1,9117.3,1164.4,2552.1,1510.1,,30.3,0,601.3,
23/03/2024 9:00,2171.6,2060.6,1484.6,2255.1,2754,7767.1,13663.8,9488.6,1109.8,2645.6,1511.9,,30.3,0,591.8,
23/03/2024 10:00,2222.5,2145.1,1482.2,2356.7,2934.4,8091.9,14183.4,8887.9,1184.1,2694.7,1505.3,,30.3,0,607.9,
23/03/2024 11:00,2260.8,2217,1628.4,2409.1,2954.1,8201,14291.6,8909,1157.2,2735.4,1508.5,,30.3,0,615,
23/03/2024 12:00,2259.1,2249.3,1640.7,2353.7,2731.4,7887.5,13637.5,8380.8,1041.4,2795.1,1511.2,,30,0,582,
23/03/2024 13:00,2274.9,2355.7,1782.7,2441.8,2866.9,8061.6,13730,8766,1009.3,2875.7,1508.5,,30,0,622.4,
23/03/2024 14:00,2555.2,2541.3,1751.9,2573.2,2962.1,8593,15139,9431.1,1048.3,3148.7,1510.7,,29.6,0,630.3,
23/03/2024 15:00,2853.5,2629,1699.9,2605.2,3217.2,8720.1,15387.4,9849,1072.2,3258.5,1514.4,,29.6,0,635.7,
23/03/2024 16:00,2854.8,2702.9,1682.9,2602.2,3237.4,8701.6,15202.6,10169.8,1092.1,3296.1,1507.3,,29.1,0,654.1,
23/03/2024 17:00,2509.6,2644.1,1474.9,2526.9,3200.5,8196.8,14714.9,9694.3,1115.5,3199.2,1510.1,,29,0,631.9,
23/03/2024 18:00,2467.9,2673.5,1516.8,2499.8,3217.7,8079.2,15066.8,10128.7,1150.8,3353.2,1509.4,,29,0,644.9,
23/03/2024 19:00,2936.5,3116.9,2293.4,2822.8,3219.7,8576.7,16216.3,10901.6,1112.3,4041,1513,,29,0,666.5,
23/03/2024 20:00,2943.2,3214.5,2422.8,2844.5,3211,8727.6,16374.7,10789,1064.9,4096.2,1509.6,,29,1.1,633,
23/03/2024 21:00,2928.3,3131.6,2444.1,2838,3218.9,8822.6,16540.2,11072.4,1108.2,4031.3,1509.6,,29.1,0,669.8,
23/03/2024 22:00,2938.2,2975.8,2294.2,2778,3223.7,8650,16170,10983.4,1086.2,3855.2,1506.8,,29.1,0,622.1,
23/03/2024 23:00,2957.5,2755.6,1970,2683.1,3207.7,8377.8,15375.4,10718.7,1211.5,3673.3,1507.4,,29.4,0,608.1,
24/03/2024 0:00,2708.6,2492.2,1596.9,2515.7,3054.6,7886.4,14495.6,9979.8,1323.9,3395.4,1510.7,,29.2,0,599.6,
24/03/2024 1:00,2699.8,2366.9,1500.5,2410.7,2828.7,7469.6,13991.6,9711.1,1328.4,3132.9,1511.8,,29.2,0,582.6,
24/03/2024 2:00,2438.5,2210,1321.5,2304.8,2839.3,7098.7,13553.8,9368,1287.5,3040.9,1507.7,,29.4,0,550.3,
24/03/2024 3:00,2225.5,2088.9,1143.1,2211.1,2887.4,6791.9,13114.9,9414.3,1333.7,2898,1510.2,,29.4,0,567.6,
24/03/2024 4:00,2009.7,2021.3,1325.3,2181.7,2896.5,6551.8,12649.6,9185,1193,2829.8,1511.2,,29.6,0,480.3,
24/03/2024 5:00,2012.3,2102.7,1239.5,2155.3,2852,6374.7,12453.2,8827.2,1151.5,2865.2,1505.9,,29.6,0,517.7,
24/03/2024 6:00,1974.3,2215.3,1670.6,2173.7,2896,6301,12654,9230.8,1149.5,2994.5,1515.1,,29.8,0,560.4,
24/03/2024 7:00,1995,1944.9,1447.8,2026.7,2888.1,6041.7,12246,8382.3,881.8,2658.2,1506.9,,29.8,0,546.8,
24/03/2024 8:00,2090.1,1855.2,1431.6,2052.7,2901.7,6158.3,11518.8,7704.6,848.1,2482.8,1512.6,,30.3,0,594.4,
24/03/2024 9:00,1936.5,1902.5,1440.8,2158,2887.7,6503.2,12269.2,7614.5,847,2459.6,1350.6,,30.3,0,608.8,
24/03/2024 10:00,1956.8,1933.3,1502.8,2239.3,2898.1,6792.8,12284.5,7241.5,798.7,2517.9,1347.8,,30.3,0,576.5,
24/03/2024 11:00,1974.9,2004.4,1492.8,2276.3,2900.8,6953.3,12514.3,7306.3,765,2557.8,1515.3,,30.3,0,602.1,
24/03/2024 12:00,1978.3,2008,1398.7,2284,2865.2,6951.5,12010.2,6977.7,1071.8,2636.2,1508.6,,29.9,0,512.6,
24/03/2024 13:00,2023.1,2144.4,1644.6,2325.6,2908.4,7104.7,12081,7210.1,1124.9,2766.7,1514.6,,29.9,0,577.4,
24/03/2024 14:00,2168.9,2269.7,1812.3,2403.9,2898.3,7423.2,11883.8,7623.2,1083.6,2958.4,1507.6,,1,0,620.7,
24/03/2024 15:00,2244,2371.5,1811.6,2440.2,2894.8,7595,12509.3,7977.7,1028,2996.7,1503.1,,0.7,0,626.7,
24/03/2024 16:00,2675.4,2491.1,1837.5,2457.2,2891.8,7670.3,12595.8,8266,973.8,3013.7,1515.6,,0.7,0,660.3,
24/03/2024 17:00,2657.2,2486.5,1825.5,2439.1,2897.7,7589.8,12462.2,8514.2,939.1,2974.9,1508.3,,29.3,0,595.6,
24/03/2024 18:00,2781.5,2547.1,1468,2432.6,2904.7,7601,13403.6,9061,937.2,3155.6,1504.1,,29.3,0,557.6,
24/03/2024 19:00,3018.9,3019.7,2003.7,2770.8,3224,8190.3,14843.2,9876.4,989.7,3915.1,1506.7,,29,0,626.7,
24/03/2024 20:00,3051.4,3147.8,2195.7,2836.2,3210.8,8491.9,15286.2,10098.8,1177.7,4025.2,1510.1,,29.3,0,626,
24/03/2024 21:00,3070.9,3103,2276,2856.9,3191.5,8694.6,15322.7,10220.6,1332.1,3995.6,1510.8,,29.3,0,595.4,
24/03/2024 22:00,3067.6,2939.4,2248.1,2808,3208.4,8535.2,14761.9,10119.5,1143.8,3765.3,1509,,29.3,0,575.1,
24/03/2024 23:00,2875.1,2683.4,2190.9,2746.6,2865.3,8210.4,14377.9,10014.5,1253.2,3556.6,1507.3,,29.4,0,636.3,
25/03/2024 0:00,2652.2,2435.8,2008,2561.1,2624.9,7711.9,13251.1,9378.9,1333.8,3293.8,1505.5,,29.4,0,602,
25/03/2024 1:00,2008.1,2226.7,2095.7,2408.2,2864.8,7231,13233.2,8874.5,1111.7,3102.5,1506.9,,29.2,0,635.5,
25/03/2024 2:00,2021.1,2111.5,1930,2304.5,2686.5,6835.1,12985.7,8933.5,896.4,2909.6,1513.5,,29.2,0,566,
25/03/2024 3:00,2016.8,2014.4,1867.5,2234.6,2619.7,6550.8,12849.2,8640.8,972.2,2760.2,1500.8,,29.6,0,531.6,
25/03/2024 4:00,2004.8,1927.4,1836.8,2184.1,2618,6332.2,12787.3,8423.8,741.9,2667.8,1508.9,,29.6,6.4,520.5,
25/03/2024 5:00,1981.7,1978.6,1876,2161.7,2637.7,6295.1,12834.8,8491.1,737.1,2766.8,1508.9,,29.8,5.6,515,
25/03/2024 6:00,1966.8,2157.3,1816.9,2201.4,2626.7,6591.9,12861.2,8733.7,1155.5,2954.7,1510,,29.8,0,603.5,
25/03/2024 7:00,1982.9,1968.4,1509.1,2061.8,2610.9,6989.2,12559.4,8461.1,1099.7,2644.8,1510.6,,30,0,548.1,
25/03/2024 8:00,2083.2,1996,1795.8,2131,2910.5,8082,13384.4,8958.7,960.5,2615.1,1511.6,,30,0,577.6,
25/03/2024 9:00,2251.2,2055.2,1959.6,2350.8,3012.4,9125.9,14666.5,9312.2,949.7,2821.6,1507.3,,30.2,0,655.5,
25/03/2024 10:00,2205.2,2159.9,1916.5,2466.6,3192.7,9494.2,15011.1,9145,1014.6,2975.2,1510.2,,30.2,0,680.8,
